CONVERSATION ID,CONVERSATION TITLE,FROM,SENDER PROFILE URL,TO,RECIPIENT PROFILE URLS,DATE,SUBJECT,CONTENT,FOLDER
2-YWRjNjI0NWYtZTk1MC00YzFiLWFjZTItNzgyNDlmYjEzYjMzXzEwMA==,Opportunity to lead AI Copilot solutions – Contract role,Peter Swimm,https://www.linkedin.com/in/peterswimm,Tulsi Patel,https://www.linkedin.com/in/tulsi-patel-0b656341,2025-06-17 19:36:27 UTC,Opportunity to lead AI Copilot solutions – Contract role,Call when you are free,INBOX
2-YWRjNjI0NWYtZTk1MC00YzFiLWFjZTItNzgyNDlmYjEzYjMzXzEwMA==,Opportunity to lead AI Copilot solutions – Contract role,Peter Swimm,https://www.linkedin.com/in/peterswimm,Tulsi Patel,https://www.linkedin.com/in/tulsi-patel-0b656341,2025-06-17 19:36:09 UTC,Opportunity to lead AI Copilot solutions – Contract role,No worries I don't have a hard stop,INBOX
2-YWRjNjI0NWYtZTk1MC00YzFiLWFjZTItNzgyNDlmYjEzYjMzXzEwMA==,Opportunity to lead AI Copilot solutions – Contract role,Tulsi Patel,https://www.linkedin.com/in/tulsi-patel-0b656341,Peter Swimm,https://www.linkedin.com/in/peterswimm,2025-06-17 19:35:02 UTC,,Sorry of course I got a call! ,INBOX
2-YWRjNjI0NWYtZTk1MC00YzFiLWFjZTItNzgyNDlmYjEzYjMzXzEwMA==,Opportunity to lead AI Copilot solutions – Contract role,Peter Swimm,https://www.linkedin.com/in/peterswimm,Tulsi Patel,https://www.linkedin.com/in/tulsi-patel-0b656341,2025-06-17 19:34:20 UTC,Opportunity to lead AI Copilot solutions – Contract role,Standing by,INBOX
2-YWRjNjI0NWYtZTk1MC00YzFiLWFjZTItNzgyNDlmYjEzYjMzXzEwMA==,Opportunity to lead AI Copilot solutions – Contract role,Peter Swimm,https://www.linkedin.com/in/peterswimm,Tulsi Patel,https://www.linkedin.com/in/tulsi-patel-0b656341,2025-06-17 19:33:55 UTC,Opportunity to lead AI Copilot solutions – Contract role,Sure!,INBOX
2-YWRjNjI0NWYtZTk1MC00YzFiLWFjZTItNzgyNDlmYjEzYjMzXzEwMA==,Opportunity to lead AI Copilot solutions – Contract role,Tulsi Patel,https://www.linkedin.com/in/tulsi-patel-0b656341,Peter Swimm,https://www.linkedin.com/in/peterswimm,2025-06-17 19:31:57 UTC,Opportunity to lead AI Copilot solutions – Contract role,*cancelled sorry not done,INBOX
2-YWRjNjI0NWYtZTk1MC00YzFiLWFjZTItNzgyNDlmYjEzYjMzXzEwMA==,Opportunity to lead AI Copilot solutions – Contract role,Tulsi Patel,https://www.linkedin.com/in/tulsi-patel-0b656341,Peter Swimm,https://www.linkedin.com/in/peterswimm,2025-06-17 19:31:47 UTC,Opportunity to lead AI Copilot solutions – Contract role,Hi Peter my 3:30 got done so if you can jump on earlier let me know and I can call now.,INBOX
2-YWRjNjI0NWYtZTk1MC00YzFiLWFjZTItNzgyNDlmYjEzYjMzXzEwMA==,Opportunity to lead AI Copilot solutions – Contract role,Peter Swimm,https://www.linkedin.com/in/peterswimm,Tulsi Patel,https://www.linkedin.com/in/tulsi-patel-0b656341,2025-06-17 15:43:25 UTC,Opportunity to lead AI Copilot solutions – Contract role,Feel free to send an email or book some time https://www.itstoilville.com/contact/peter/,INBOX
2-YWRjNjI0NWYtZTk1MC00YzFiLWFjZTItNzgyNDlmYjEzYjMzXzEwMA==,Opportunity to lead AI Copilot solutions – Contract role,Peter Swimm,https://www.linkedin.com/in/peterswimm,Tulsi Patel,https://www.linkedin.com/in/tulsi-patel-0b656341,2025-06-17 15:42:02 UTC,Opportunity to lead AI Copilot solutions – Contract role,"Hi Tulsi, thank you for reaching out. I would like to learn more about this opportunity.",INBOX
2-YWRjNjI0NWYtZTk1MC00YzFiLWFjZTItNzgyNDlmYjEzYjMzXzEwMA==,Opportunity to lead AI Copilot solutions – Contract role,Tulsi Patel,https://www.linkedin.com/in/tulsi-patel-0b656341,Peter Swimm,https://www.linkedin.com/in/peterswimm,2025-06-17 15:28:17 UTC,Opportunity to lead AI Copilot solutions – Contract role,"Hi Peter,  I’m working on a unique contract opportunity where you'll lead the development of intelligent copilots using Microsoft Copilot Studio across M365 and Azure ecosystems. The role is focused on building conversational AI agents that integrate with platforms like SharePoint, Azure Files, and Microsoft Fabric.  If you have hands-on experience with Copilot Studio or Power Virtual Agents, and are familiar with Power Platform tools, this could be a great fit.  The role is Houston-based but open to strong remote candidates. Happy to share more if you're open to a quick chat.  Best,  Tulsi Patel Training Lead/Recruiter at Vaco Email: tpatel@vaco.com",INBOX
2-NTI0MTA3YTYtZDY3OC00ZjFhLTkxMWUtNzgxZDgyOTViNjljXzEwMA==,,Peter Swimm,https://www.linkedin.com/in/peterswimm,Jeff Mounzer,https://www.linkedin.com/in/jeffmounzer,2025-06-17 16:43:38 UTC,,Sounds good,INBOX
2-NTI0MTA3YTYtZDY3OC00ZjFhLTkxMWUtNzgxZDgyOTViNjljXzEwMA==,,Jeff Mounzer,https://www.linkedin.com/in/jeffmounzer,Peter Swimm,https://www.linkedin.com/in/peterswimm,2025-06-17 16:16:25 UTC,,"Thanks Peter, understood. Let's see where the exploration goes and we can circle back up later in the process to see if we need to make some modifications to the role / pathing.",INBOX
2-NTI0MTA3YTYtZDY3OC00ZjFhLTkxMWUtNzgxZDgyOTViNjljXzEwMA==,,Peter Swimm,https://www.linkedin.com/in/peterswimm,Jeff Mounzer,https://www.linkedin.com/in/jeffmounzer,2025-06-17 15:48:20 UTC,Great speaking with you!,"After reviewing the technical architect role, I believe I have the potential to make a significant impact in this position. However, I must admit that I was more drawn to the director-level roles.  https://jobs.ashbyhq.com/qventus/9b02fe50-92da-4ebd-9b00-b417af151827  Happy to keep the conversation going for either the other roles or perhaps carving out an more senior architecture role to can evolve in to a director type role as the team succeeds and grows  It was great meeting with you!",INBOX
2-NDkyY2U1ZjMtMjJlZS00OTAzLTljMjItZjNlNDc3ZTllMWI3XzEwMA==,"NETWORK ENGINEER - Bothell, WA",Peter Swimm,https://www.linkedin.com/in/peterswimm,Sundeep D.,https://www.linkedin.com/in/sundeepdola,2025-06-17 15:43:10 UTC,"NETWORK ENGINEER - Bothell, WA","Not interested, thank you",INBOX
2-NDkyY2U1ZjMtMjJlZS00OTAzLTljMjItZjNlNDc3ZTllMWI3XzEwMA==,"NETWORK ENGINEER - Bothell, WA",Sundeep D.,https://www.linkedin.com/in/sundeepdola,Peter Swimm,https://www.linkedin.com/in/peterswimm,2025-06-16 20:51:30 UTC,"NETWORK ENGINEER - Bothell, WA","Hi  We have an immediate requirement for an NETWORK ENGINEER to one of our clients at  Bothell, WA. If you are looking for new job roles please share your updated resume to sundeep@tpiglobalsolutions.com or you can directly reach me on +1 404 594 5270  Sundeep Dola Technical Recruiter sundeep@tpiglobalsolutions.com +1 404 594 5270",INBOX
2-NGUzOGNjZWUtYzA0My00N2JmLWIzMTQtOTY0ZjBiODZjYmU3XzEwMA==,New Job Opportunity :: Technical Project Manager :: Bellevue WA (Onsite),Pragnesh Kamani,https://www.linkedin.com/in/pragnesh-kamani,Peter Swimm,https://www.linkedin.com/in/peterswimm,2025-06-16 20:08:55 UTC,New Job Opportunity :: Technical Project Manager :: Bellevue WA (Onsite),"Hi Peter, I am Pradeep from Futran Solutions. Below is the new job opportunity with one of our esteemed clients. Kindly go through it and send me your latest resume along with your expected pay rate, if you are interested.   Job Role: Technical Project Manager Location: Bellevue WA (Onsite) Type of Role: Contract (W2, C2C)   Job Description: Key Responsibilities: * Global Platform Migration: Take responsibility for platform migrations across the global Office Product Group This includes collaborating with cross functional teams on roadmap strategy planning and execution of 100 different services * Enhance Customer Support: Experience Utilize Machine Learning tools to streamline customer interactions reduce initial support case response times and provide scalable self-help solutions * Reporting: Facilitate weekly syncs with leadership teams Delivery Partners and Product Group teams to drive strategic initiatives Ensure alignment with organizational goals and escalate key issues promptly to ensure no blockers stand in the way of progress Required Qualifications: * Proven experience in managing customer support or technical support functions * Excellent analytical skills with the ability to interpret complex data and generate actionable insights * Experience working in fast paced global cross functional environments * Should be able to ramp up quickly * Strong communication skills including the ability to lead cross functional meetings present findings to leadership and collaborate effectively with technical and nontechnical teams Skills Competencies: * Data driven decision making * Strong problem solving and analytical abilities * Excellent project management and organizational skills * Technical expertise in cloud infrastructure and migration * Leadership and team collaboration * Proficient in using data analytics tools and platforms eg Power BI SQL Kusto ADO  Thanks & Regards, Pradeep",INBOX
2-OTI0ZTY3ZTYtOWZjOC00M2VhLWI0MmEtNWVjNjkzM2QyMWYyXzAxMw==,,Peter Swimm,https://www.linkedin.com/in/peterswimm,Jyothi K Vinjumur,https://www.linkedin.com/in/jyothikvinjumur,2025-06-16 18:08:46 UTC,,So nice to hear from you! Your project seems like a wonderful concept and I'd like to learn more. You can book some time to discuss on my cal here: https://www.itstoilville.com/contact/peter/,INBOX
2-OTI0ZTY3ZTYtOWZjOC00M2VhLWI0MmEtNWVjNjkzM2QyMWYyXzAxMw==,,Peter Swimm,https://www.linkedin.com/in/peterswimm,Jyothi K Vinjumur,https://www.linkedin.com/in/jyothikvinjumur,2025-06-16 18:08:06 UTC,,"Hi, Jyothi K",INBOX
2-OTI0ZTY3ZTYtOWZjOC00M2VhLWI0MmEtNWVjNjkzM2QyMWYyXzAxMw==,,Jyothi K Vinjumur,https://www.linkedin.com/in/jyothikvinjumur,Peter Swimm,https://www.linkedin.com/in/peterswimm,2025-06-15 17:41:05 UTC,,"Hi Peter,   Hope all is well at your end. I am doing well at my end. Wanted to reach out and request for a short call if you are available?   A collegue of mine and I are currently developing a prototype of a next-generation Sign Language translator powered by AI and computer vision. Our vision is to create a comprehensive ecosystem of tools that enable accurate, real-time translation between sign language, speech, and text—helping to foster greater inclusion and understanding.  As part of this effort, we’re actively working to understand the product-market fit and identify the existing gaps in solutions available to the DHH community. One of our biggest challenges has been building authentic connections within the community itself, as we currently lack direct contacts.  Given your background in Product and Understanding the Market for Customers, I would love any guidance I can get to reach our customers. If this is something that is your forte, would love to explore potential collaborateion    I’d be grateful for your time.  Warm regards, Jyothi Vinjumur",INBOX
2-OTI0ZTY3ZTYtOWZjOC00M2VhLWI0MmEtNWVjNjkzM2QyMWYyXzAxMw==,,Peter Swimm,https://www.linkedin.com/in/peterswimm,Jyothi K Vinjumur,https://www.linkedin.com/in/jyothikvinjumur,2022-01-04 17:28:25 UTC,,👍,INBOX
2-OTI0ZTY3ZTYtOWZjOC00M2VhLWI0MmEtNWVjNjkzM2QyMWYyXzAxMw==,,Jyothi K Vinjumur,https://www.linkedin.com/in/jyothikvinjumur,Peter Swimm,https://www.linkedin.com/in/peterswimm,2022-01-04 16:33:14 UTC,,HI Peter.   I appreciate your help. I just send you the details to your gmail account. Thanks again for this.   Jyothi,INBOX
2-OTI0ZTY3ZTYtOWZjOC00M2VhLWI0MmEtNWVjNjkzM2QyMWYyXzAxMw==,,Peter Swimm,https://www.linkedin.com/in/peterswimm,Jyothi K Vinjumur,https://www.linkedin.com/in/jyothikvinjumur,2022-01-03 20:33:47 UTC,,Hope all is well!,INBOX
2-OTI0ZTY3ZTYtOWZjOC00M2VhLWI0MmEtNWVjNjkzM2QyMWYyXzAxMw==,,Peter Swimm,https://www.linkedin.com/in/peterswimm,Jyothi K Vinjumur,https://www.linkedin.com/in/jyothikvinjumur,2022-01-03 20:33:43 UTC,,absolutel! can you forward this link and a resume to peterswimm@gmail? ill push it through our referral system,INBOX
2-OTI0ZTY3ZTYtOWZjOC00M2VhLWI0MmEtNWVjNjkzM2QyMWYyXzAxMw==,,Jyothi K Vinjumur,https://www.linkedin.com/in/jyothikvinjumur,Peter Swimm,https://www.linkedin.com/in/peterswimm,2022-01-03 19:48:50 UTC,,"Hi Peter,  Happy new year 2022. Hope you are well.  I came across the position below and wanted to request and ask if you would be open to give me an internal referral.  https://www.linkedin.com/jobs/view/2821533076  Sorry for any inconvenience. Have a wonderful start to the year and week ahead.   -Jyothi",INBOX
2-MThlZTViMGMtNTNkOS00MzcwLTgxYWUtZmI3NGVlZDFhMWFkXzEwMA==,Your Background = Executive Opportunities,Ted Adams,https://www.linkedin.com/in/ted-adams-99863128,Peter Swimm,https://www.linkedin.com/in/peterswimm,2025-06-16 13:55:44 UTC,Your Background = Executive Opportunities,"Peter,  I am impressed by your professional background, so I wanted to reach out to see if are open to exploring new opportunities.   Are you open to learning more about our inventory of executive opportunities or potential franchise opportunities that seem to fit your background?  Ted Adams Top 100 Employers in Oregon- Master at helping people realize their potential",INBOX
2-MmM3MGI0OTQtNDI2MS00MGY5LTlhYzgtZDA0Njk0YWNiMDE5XzEwMA==,,Peter Swimm,https://www.linkedin.com/in/peterswimm,Craig Watkins,https://www.linkedin.com/in/craigtwatkins,2025-06-13 13:41:03 UTC,,👍,INBOX
2-MmM3MGI0OTQtNDI2MS00MGY5LTlhYzgtZDA0Njk0YWNiMDE5XzEwMA==,,Craig Watkins,https://www.linkedin.com/in/craigtwatkins,Peter Swimm,https://www.linkedin.com/in/peterswimm,2025-06-13 13:40:45 UTC,,"Hi Peter,  Glad to hear that. The link above has all the current editions. Each one focuses on a single observation about leading when systems get noisy, complex, or out of sync with reality. No fluff. Just the kind of signal I wish I’d had earlier.  Would love to hear what resonates, or if you have any feedback once you take a look.  Thank you for the openness, Craig",INBOX
2-MmM3MGI0OTQtNDI2MS00MGY5LTlhYzgtZDA0Njk0YWNiMDE5XzEwMA==,,Peter Swimm,https://www.linkedin.com/in/peterswimm,Craig Watkins,https://www.linkedin.com/in/craigtwatkins,2025-06-13 13:20:05 UTC,,"Hi Craig, Thanks for reaching out. I'd like to learn more.",INBOX
2-MmM3MGI0OTQtNDI2MS00MGY5LTlhYzgtZDA0Njk0YWNiMDE5XzEwMA==,,Craig Watkins,https://www.linkedin.com/in/craigtwatkins,Peter Swimm,https://www.linkedin.com/in/peterswimm,2025-06-13 10:09:29 UTC,"AI Products, Hype, and the System Beneath It","Hi Peter,  Your recent posts raised a sharp point; especially the one on AI product expectations. It’s easy to blame hype, but the real issue is system integrity. Most teams aren’t struggling to ship because of tech gaps. They’re struggling because the standard shifted, and the process didn’t.  Your thinking around inferencing, expectation-setting, and clarity in AI feature delivery reflects the kind of leadership I write about in a weekly piece called Leader Philosopher. One original observation each week on how to lead when systems get complex, noisy, or out of sync with reality.  It’s free and shows up quietly in your feed. If that sounds like your kind of signal, here’s the link:  https://www.linkedin.com/newsletters/leader-philosopher-7315553413256077312   Best Regards, Craig",INBOX
2-OTA5ODNlYTYtZDllYS00NzVmLWFlMjgtY2VkN2I3YWIxYzE3XzEwMA==,,Elvira Peña,https://www.linkedin.com/in/elvira-peña-099bbb227,Peter Swimm,https://www.linkedin.com/in/peterswimm,2025-06-13 08:59:42 UTC,Client Intro,"Hii Peter, congrats on leading Toilville to where it is today! I thought it could make sense to connect since my team and I are currently partnering with a few similar leaders in your industry on a 100% results basis. If we can’t get you qualified leads, you don’t pay us a penny.  Would you be open to a brief chat to explore collaborating? https://tinyurl.com/Omni-Discovery-Call-A ",INBOX
2-MGE2OTNlZGUtNDNiZC00Njk1LWFjM2UtYjE5ZTUwYWZlYzQ1XzEwMA==,Help shape the future of healthcare AI at Qventus,Peter Swimm,https://www.linkedin.com/in/peterswimm,AJ Modi,https://www.linkedin.com/in/amitjmodi,2025-06-12 16:44:18 UTC,Help shape the future of healthcare AI at Qventus,,INBOX
